date,month,temper,rainfall,water_temper,in_bod,in_cod,in_ss,in_tn,in_tp,in_bac,flux
20210416,4,11,0,16.3,294.6,128,297.5,43.186,5.57,100000,1833
20210417,4,10.1,0,16.6,288,69.1,170,42.778,4.306,110000,1833
20210418,4,8.7,0,16.7,276.6,71.9,168,39.432,4.044,51000,1833
20210419,4,12.4,0,16.9,259.8,128.4,242.5,44.294,5.078,560000,1833
20210420,4,14.4,0,17,177.6,114.2,167.5,36.965,3.852,78000,1833
20210421,4,15.9,0,16.9,234,128.4,302.9,44.021,5.198,150000,1833
20210422,4,16.3,0,17.2,249.6,190.2,287.5,45.542,5.623,480000,1833
20210423,4,12.9,0,17.5,178.8,118.6,140,46.478,4.762,520000,1833
20210424,4,13.2,0,17.5,148.7,71.5,144,34.632,3.106,140000,1833
20210425,4,11.4,0,17.5,213,163,148,41.059,4.238,580000,1833
20210426,4,9.8,0,17.5,246,145.4,372,43.056,5.803,380000,1833
20210427,4,13.1,0,17.5,220.2,150.4,224,46.858,6.106,190000,1833
20210428,4,15.3,0,17.5,187.2,80,106,42.926,4.75,180000,1833
20210429,4,12.6,3.3,17.5,143.4,75.7,90,41.184,4.438,91000,1833
20210430,4,12.9,0.8,17.5,178.2,85.6,92,41.904,4.634,220000,1833
20210401,4,10.1,0,14.6,128.1,74.6,138,21.614,2.496,33000,5425
20210402,4,13.2,0,15.1,195,82.9,164,40.094,3.29,110000,5771
20210403,4,12.7,24.5,15.2,176.1,27.4,142,37.656,3.01,38000,5543
20210404,4,6.9,25,14.6,156.4,34.9,148,38.453,2.966,120000,5931
20210405,4,6.2,0,14.3,140.1,66.6,194,29.16,2.506,33000,4640
20210406,4,9.5,0,14.5,165,64.8,134,29.222,2.904,32000,5671
20210407,4,11.6,0,14.6,157.7,67.8,132,43.824,3.576,31000,5827
20210408,4,9.6,0,14.6,196.7,99.3,138,43.987,4.02,32000,5353
20210409,4,5.1,0,15,165.4,78.8,126,41.491,3.593,61000,5508
20210410,4,7.1,0,15,163.7,51.5,164,38.122,3.149,28000,5578
20210411,4,10,0,14.8,158.1,57.1,158,39.101,3.278,25000,5602
20210412,4,10,20.4,14.8,160.3,76.9,192.5,39.638,3.612,67000,5578
20210413,4,13.5,0.2,15.2,91.3,65.7,96,24.149,2.11,32000,5713
20210414,4,9,0,15.2,84.9,56.3,94,19.915,1.572,35000,5555
20210415,4,8.4,0,15.4,152.6,82.5,148,21.01,2.028,43000,5460
20210416,4,11,0,15.7,97.6,97.6,170.5,33.542,3.547,75000,5662
20210417,4,10.1,0,15.6,169.7,60.3,150,30.47,2.904,34000,5741
20210418,4,8.7,0,15.5,168.4,51.6,142,32.419,2.866,35000,5256
20210419,4,12.4,0,15.7,153.9,110,186.7,29.314,2.522,180000,4479
20210420,4,14.4,0,16.1,227.6,139,185,32.525,3.799,67000,3858
20210421,4,15.9,0,16.3,274.3,102,138,34.142,3.394,37000,5522
20210422,4,16.3,0,16.5,143.1,98.1,154,35.328,3.305,180000,5641
20210423,4,12.9,0,17,195.9,82,210,45.072,4.056,62000,5529
20210424,4,13.2,0,17.2,148.7,71.5,144,34.632,3.106,140000,5492
20210425,4,11.4,0,17.4,123.9,70.7,136,34.349,2.964,180000,5400
20210426,4,9.8,0,17.4,113.6,78.7,180,31.09,3.235,100000,5469
20210427,4,13.1,0,17.6,145.7,104,124,35.51,3.638,69000,5413
20210428,4,15.3,0,17.8,198.5,85.1,170,41.774,4.454,100000,5479
20210429,4,12.6,3.3,18,137.4,72.3,92,24.672,2.218,32000,5211
20210430,4,12.9,0.8,18.2,155.6,103,124,28.19,3.199,76000,5495
20210401,4,17,0,17.5,171.4,74.1,146,37.317,4.496,240000,18159
20210402,4,15,0,17.4,135,58.8,178,42.346,5.514,260000,17490
20210403,4,15,11.6,17.8,50.1,21,70,11.104,1.504,230000,19294
20210404,4,13,19.6,16.6,130.8,56.9,132,17.427,2.024,250000,23729
20210405,4,12,0,15.1,100.4,69,134,32.443,3.421,240000,20390
20210406,4,11,0,15.4,108.6,46.5,122,29.029,3.244,250000,20642
20210407,4,15,0,16.8,99.6,42.5,154,30,4.018,230000,19839
20210408,4,17,0,17.2,204,88.7,142,31.362,4.101,250000,19551
20210409,4,17,0,17.1,475,206.5,465,45.444,6.56,390000,19384
20210410,4,11,0,17.5,399,221.8,425,37.313,5.57,360000,19349
20210411,4,12,0,18.1,113.5,62.6,78,25.891,2.6,240000,18862
20210412,4,13,15.3,16.9,295.2,227.2,467.5,46.241,5.678,480000,21691
20210413,4,16,0,17.6,91.4,68.9,98,27.689,4.064,250000,19913
20210414,4,13,0,16.6,117.9,90,162,37.221,5.982,260000,18251
20210415,4,13,0,16.8,84.2,63.3,134,39.396,4.114,270000,17588
20210416,4,11,0,16.6,136.8,105.3,196,39.709,4.818,270000,17630
20210418,4,13,0,16.3,180.9,138.5,1165,43.432,5.566,560000,16379
20210420,4,18,0,18,105.2,79.4,194,35.77,4.877,280000,16653
20210421,4,20,0,18.4,62.6,46.7,122,44.651,5.625,280000,19090
20210422,4,16,0,19.5,116.7,89.1,144,40.677,4.685,270000,14496
20210423,4,19,0,19,71.6,53.7,156,35.442,5.5,270000,16265
20210424,4,18,0,19.1,107.4,81.3,126,29.783,4.086,270000,18471
20210425,4,17,0,18.8,48.8,36.2,74,26.493,1.953,250000,16508
20210426,4,15,0,18.4,131.4,101.1,182,48.467,5.627,270000,16050
20210427,4,15,0,19.2,67.2,50.2,150,42.225,4.681,270000,17215
20210428,4,20,0,20,78.8,59.2,178,40.413,4.537,280000,15410
20210429,4,17,0.1,19.2,87.8,66.1,162,43.758,6.404,260000,16476
20210430,4,18,0.3,19.6,109.6,82.9,212,47.075,5.784,280000,15530
20210401,4,17,0,19.3,150.3,82.9,105,16.353,1.837,130000,13699
20210402,4,15,0,19.1,151.5,84.3,53.8,11.119,0.495,130000,14834
20210403,4,15,11.6,19.5,123.7,68.4,48.8,11.019,1.191,100000,11783
20210404,4,13,19.6,18.3,89.6,49.1,25,6.013,0.313,80000,16895
20210405,4,12,0,18.8,283.8,157.6,105,16.88,2.248,150000,13362
20210406,4,11,0,18.4,148.5,81.9,85,13.325,1.568,110000,13438
20210407,4,15,0,18.8,72,39.3,38.7,7.409,0.761,73000,10950
20210408,4,17,0,19.5,126,69.7,61.3,13.313,1.272,96000,12357
20210409,4,17,0,19.7,155.4,86.3,86.3,12.177,1.273,120000,12037
20210410,4,11,0,19.2,286.8,220.5,44,13.274,1.12,76000,13376
20210411,4,12,0,19.8,83,62.9,56,11.304,1.471,91000,12616
20210412,4,13,15.3,19.3,124.9,95.6,75,12.683,1.858,140000,14447
20210413,4,16,0,20.3,86.8,65.9,48.8,8.215,0.74,110000,13992
20210414,4,13,0,19.4,120.3,92,71.3,12.208,1.324,140000,12665
20210415,4,13,0,19.9,116.8,89.3,68.8,15.412,1.62,120000,12537
20210416,4,11,0,19.2,449,346.6,183.8,24.647,1.81,240000,13634
20210417,4,12,0,19.3,64.8,48.9,89,8.581,0.592,140000,15291
20210418,4,13,0,19.6,33.4,24.7,34,7.987,0.619,90000,12200
20210419,4,15,0,19.8,48.2,36.1,95,14.191,1.329,130000,11974
20210420,4,18,0,20.8,110.8,84.4,53.8,13.426,1.17,110000,16786
20210421,4,20,0,21.5,85.4,64.8,75,11.931,0.688,140000,13911
20210422,4,16,0,21.5,139.2,107,116.3,16.597,1.744,190000,15990
20210423,4,19,0,21.2,109.2,83,95,8.429,1.643,150000,14119
20210424,4,18,0,20.9,79.4,60.2,50,7.984,0.582,96000,13094
20210425,4,17,0,21,100.2,76.1,57,8.313,1.398,130000,11172
20210426,4,15,0,20.8,160.3,123.2,152.5,18.839,2.159,180000,13226
20210427,4,15,0,21,122.4,93.3,78.8,14.358,1.456,130000,15890
20210428,4,20,0,21.6,101,76.8,67.5,14.081,2.089,130000,13948
20210429,4,17,0.1,21.6,80.4,61,51.2,8.893,0.733,100000,13428
20210430,4,18,0.3,22,95.6,72.6,71.2,14.225,1.292,120000,14216
20210401,4,17,0,17.5,262.3,131.5,282.5,56.944,6.177,480000,14116
20210402,4,15,0,17.5,177,89,255,42.875,4.919,280000,14945
20210403,4,15,11.6,19.2,336,168,280,39.161,5.212,270000,15161
20210404,4,13,19.6,17.1,204.9,103,172.5,31.917,3.904,260000,16556
20210405,4,12,0,15.6,183,92.1,185,36.659,3.761,260000,15154
20210406,4,11,0,16.2,244.8,122.7,272.5,37.222,4.032,280000,14772
20210407,4,15,0,17.9,120.9,61,192.5,36.522,4.106,260000,15700
20210408,4,17,0,17.9,373.8,186.8,305,58.072,6.304,430000,14350
20210409,4,17,0,17.6,270.1,135.3,232.5,48.113,5.264,340000,13146
20210410,4,11,0,18.5,260.4,130.4,137.5,29.829,3.212,260000,13314
20210411,4,12,0,19.2,264.6,132.6,162.5,33.243,3.878,280000,12836
20210412,4,13,15.3,17,237.6,119.1,305,60.026,5.948,400000,15597
20210413,4,16,0,17.2,196.3,98.7,195,36.166,3.651,290000,12231
20210414,4,13,0,17.2,272.6,136.6,252.5,48.046,5.622,290000,15286
20210415,4,13,0,17.6,363.6,181.8,305,61.945,6.077,440000,15572
20210416,4,11,0,17.5,342.6,171.4,222.5,52.838,5.051,280000,13768
20210417,4,12,0,17.5,261.1,130.9,207.5,50.297,5.691,280000,14490
20210418,4,13,0,17.8,373.2,186.5,327.5,62.574,6.122,420000,12976
20210419,4,15,0,18.1,316.8,158.4,335,66.931,6.786,480000,13243
20210420,4,18,0,18.5,348.6,175,240,49.672,5.183,340000,12643
20210421,4,20,0,19.1,425,212.6,340,71.23,7.571,440000,12422
20210422,4,16,0,19.8,348,174.7,262.5,50.298,5.363,380000,14205
20210423,4,19,0,19.8,377.4,189.1,242.5,47.788,5.482,290000,11817
20210424,4,18,0,20,377.1,188.8,262.5,47.546,6.057,350000,12705
20210425,4,17,0,19.7,291,146.1,200,45.572,5.305,280000,12815
20210426,4,15,0,19,292.8,147.1,275,63.599,6.541,360000,12278
20210427,4,15,0,19.2,223.8,112.3,215,51.894,5.003,280000,13726
20210428,4,20,0,20,407,203.4,295,73.607,7.531,350000,12432
20210429,4,17,0.1,19.5,259.8,130.4,237.5,54.013,5.832,280000,13042
20210430,4,18,0.3,19.7,334.2,257.9,307.5,71.687,7.107,370000,12492
20210401,4,19.2,0,17.7,98.6,59.03,65,31.164,3.303,140000,73874
20210402,4,15.7,0,17.5,97.2,50.86,57.5,30.885,2.717,120000,74900
20210403,4,16.4,39.5,17.4,100.9,51.61,55,30.559,2.842,110000,91924
20210404,4,10.8,19.5,17.2,91.8,46.31,50,26.645,2.842,90000,112820
20210405,4,16.8,0,13.2,104.6,53.32,51.7,22.108,2.322,100000,103573
20210406,4,17.3,0,14.8,101.4,58.13,55,26.051,2.376,100000,99712
20210407,4,16.3,0,17.4,99.6,60.46,67.7,28.124,2.761,110000,84593
20210408,4,18.4,0,18.2,93,105.3,73.3,38.34,3.554,130000,83504
20210409,4,13.3,0,18.3,93,62,70.7,36.752,3.346,120000,77015
20210410,4,11,0,18.2,95.4,94.67,67.5,32.161,3.295,140000,76420
20210411,4,13.7,0,18.5,96.3,94.28,70,34.859,3.384,150000,77842
20210412,4,16.1,24.1,18.8,101.2,98.96,71.7,31.123,3.187,130000,83180
20210413,4,12.1,22.9,19.1,85.8,45.23,46.7,27.622,2.546,90000,132526
20210414,4,16.5,0,17.8,93.2,46.34,55,25.257,2.308,110000,105485
20210415,4,11,0,17.6,98.2,57.78,60,28.463,2.656,120000,90286
20210416,4,14.7,0,17.9,93.9,100,63.8,32.813,3.022,130000,88777
20210417,4,15.1,0,18.4,103.3,101.4,65,33.584,3.131,140000,83301
20210418,4,12,0,15.7,101.5,88.56,66.3,33.91,3.273,130000,81450
20210419,4,13.5,0,17.8,101.6,83.74,65,32.724,3.04,140000,78021
20210420,4,13.6,0,19.2,96.3,91.56,70,33.91,3.362,130000,74260
20210421,4,20.4,0,18.9,108.2,61.88,68.3,36.552,3.226,140000,72588
20210422,4,19.2,0,20.2,109.5,102.9,71.7,34.33,3.584,150000,75342
20210423,4,18.2,0,19.7,95.4,44.39,68,33.52,3.236,140000,72430
20210424,4,15.7,0,19.9,103.3,71.6,70,33.525,3.452,130000,76341
20210425,4,15.1,0,18.6,103.6,71.3,71.3,34.029,3.219,160000,74918
20210426,4,16.6,0,18.5,106.6,112.2,73.3,33.006,3.273,150000,72350
20210427,4,17.4,0,19,107.4,62.33,75,35.758,3.604,160000,72911
20210428,4,17.9,0,19.9,103.4,71.3,78.3,36.437,3.728,150000,71990
20210429,4,15.8,0,19.6,101.6,69.57,70,33.869,3.511,170000,74068
20210430,4,16.8,1.1,20,103.3,76.28,72,33.763,3.327,120000,80825
20210601,6,19.4,0,19.5,41.4,20.9,30,18.475,1.678,74000,524
20210602,6,21.4,0,19.3,38.3,19.3,289,23.03,1.21,12000,422
20210603,6,17.3,21.8,19.4,48.2,24.8,30,17.27,1.248,8300,520
20210604,6,18.3,1.4,19.4,37.2,15.9,14,20.021,1.142,4300,520
20210605,6,19,0,19.5,27.8,15.7,16,26.942,1.296,5100,532
20210606,6,20.4,0,19.5,107.4,7.5,28,25.205,1.469,4600,450
20210607,6,21.3,0,19.5,78,9.8,45,25.498,1.5,3900,539
20210608,6,21.9,0,19.4,55.8,25.9,24,30.523,1.822,9900,532
20210609,6,22.4,0,19.4,55.2,23.2,32,19.498,1.783,6400,532
20210610,6,22.2,0,19.5,62.4,28.5,30,24.562,2.038,11000,501
20210611,6,20.5,9.4,19.6,59.3,26.2,30,19.949,1.992,7300,519
20210612,6,22.8,0,19.5,58.5,5.9,48,19.253,1.906,4300,521
20210613,6,23.3,0,19.6,53.7,12.4,43,20.467,2.076,7100,506
20210614,6,21.4,0,19.7,45.2,14.4,31,20.16,1.666,6600,504
20210615,6,19.8,10.2,19.7,43.6,21.6,36,17.51,1.642,8300,549
20210616,6,18.5,1.9,19.6,55.8,24.4,26,21.221,1.735,3400,522
20210617,6,18.1,0,19.7,63.8,25.3,41.7,19.594,1.75,8000,514
20210618,6,20.1,0.6,19.7,404.4,178.8,444,39.518,5.813,190000,501
20210619,6,21.4,0,19.7,76,32,48.8,22.627,2.282,72000,539
20210620,6,22.3,0,19.7,81.4,34.2,56,28.195,2.419,120000,510
20210621,6,20.3,0,19.8,83.4,10.9,48,28.536,1.882,190000,497
20210622,6,18.1,3.2,19.7,86.4,34.2,55,23.016,1.975,8300,499
20210623,6,17.5,8,19.7,72.8,32.7,35.7,20.467,2.026,8300,562
20210624,6,19.3,7.36,19.7,118.5,65.1,116,29.611,3.257,28000,514
20210625,6,20.9,1.7,19.8,71.6,89.2,43,20.064,2.494,28000,525
20210626,6,20.8,4.3,19.7,86.8,37.1,56,20.534,2.438,64000,517
20210627,6,20.9,0,19.8,79.6,37.9,60,20.342,2.611,24000,549
20210628,6,20.8,0,19.8,78.8,36.7,55,19.517,2.642,56000,537
20210629,6,22,0,20,70.7,33.9,42,22.051,2.17,22000,502
20210630,6,21.3,0,20,52.7,33.4,32,23.227,2.201,47000,519
20210601,6,19.4,0,22.5,169.7,168.2,104,41.395,4.529,180000,1700
20210602,6,21.4,0,22.5,138.3,66,110,40.675,4.018,140000,1743
20210603,6,17.3,21.8,22.5,140.4,49.6,104,40.349,2.983,110000,1768
20210604,6,18.3,1.4,22.5,185.4,114.8,168,41.251,4.709,220000,1736
20210605,6,19,0,22.5,177.4,208,140,38.981,4.306,170000,1692
20210606,6,20.4,0,22.5,277.2,144.4,338,46.392,5.203,180000,1673
20210607,6,21.3,0,22.5,274.2,107.6,240,44.083,5.359,110000,1726
20210608,6,21.9,0,22.5,285,74.8,205,41.635,4.553,100000,1747
20210609,6,22.4,0,22.5,252.6,77.8,211.4,41.059,4.238,110000,1715
20210610,6,22.2,0,22.5,252.6,99.4,148.8,43.762,4.673,190000,1700
20210611,6,20.5,9.4,22.5,202,71.8,128,37.843,3.54,110000,1697
20210612,6,22.8,0,22.5,194,187,286,43.819,4.867,500000,1743
20210613,6,23.3,0,22.5,192.5,150,150,42.072,4.608,170000,1731
20210614,6,21.4,0,22.5,258,135.6,310,43.334,4.79,160000,1726
20210615,6,19.8,10.2,22.5,236.6,115.8,136,38.947,4.051,240000,1696
20210616,6,18.5,1.9,22.5,120.9,78,124,36.278,3.454,380000,1679
20210617,6,18.1,0,22.5,77,90.6,80,25.417,1.946,88000,1725
20210618,6,20.1,0.6,22.5,147,33.6,138,35.405,3.626,230000,1754
20210619,6,21.4,0,22.5,110.6,110.6,169,39.139,4.282,190000,1705
20210620,6,22.3,0,22.5,261,151.4,272,42.656,4.884,130000,1696
20210621,6,20.3,0,22.5,152,69.4,154,37.805,3.576,140000,1703
20210622,6,18.1,3.2,22.5,160.3,148,158,38.88,4.066,300000,1740
20210623,6,17.5,8,22.5,151.7,151.7,138,38.15,3.946,78000,1734
20210624,6,19.3,7.4,22.5,199.5,121.2,255,43.474,4.69,98000,1701
20210625,6,20.9,1.7,22.6,213.5,98,117.8,44.414,4.716,110000,1687
20210626,6,20.8,4.3,22.6,251,132.8,242,49.661,5.551,380000,1691
20210627,6,20.9,0,22.8,356,195,306,49.661,6.317,390000,1761
20210628,6,20.8,0,22.8,252.5,109.8,254,45.854,5.551,340000,1725
20210629,6,22,0,22.7,260,112.8,180,39.96,4.258,320000,1695
20210630,6,21.3,0,22.8,289.2,113.2,164,39.523,4.171,280000,1694
20210601,6,19.4,0,24.5,157,65.9,120,28.858,3.17,120000,5362
20210602,6,21.4,0,24.5,126.9,34.4,118,34.661,2.938,40000,5562
20210603,6,17.3,21.8,24.4,165.4,68.5,132,35.342,3.451,41000,4895
20210604,6,18.3,1.4,24.4,142.3,68.7,106,23.424,2.402,120000,5581
20210605,6,19,0,24.5,142.5,87.7,122,30.888,3.113,160000,5500
20210606,6,20.4,0,24.5,154.7,80.9,124,31.949,2.868,38000,5557
20210607,6,21.3,0,24.4,175.3,96.5,166,32.784,3.458,35000,5404
20210608,6,21.9,0,24.4,165.4,38.5,144,33.744,3.149,32000,5497
20210609,6,22.4,0,24.5,155.6,40.8,136,34.349,2.964,37000,5433
20210610,6,22.2,0,24.5,153.4,59.4,142,26.318,2.244,40000,5462
20210611,6,20.5,9.4,24.4,217,87.6,136,40.69,1.625,130000,5446
20210612,6,22.8,0,24.4,181,110,194,36.149,3.631,200000,5597
20210613,6,23.3,0,24.4,178,93.9,174,37.459,3.749,370000,4954
20210614,6,21.4,0,24.4,185,114,152,27.034,2.71,310000,5514
20210615,6,19.8,10.2,24.4,186.4,72.6,110,31.411,2.966,110000,5409
20210616,6,18.5,1.9,24.4,166.7,88.4,108,29.539,2.558,160000,5822
20210617,6,18.1,0,24.5,165,87.3,126,30.206,3.077,100000,5635
20210618,6,20.1,0.6,24.5,162,21.6,126,35.054,3.233,200000,5678
20210619,6,21.4,0,24.5,163.3,79.5,124,34.824,3.122,160000,5557
20210620,6,22.3,0,24.5,159.5,83.7,106,25.219,2.921,71000,5513
20210621,6,20.3,0,24.6,171.5,82.7,134,32.962,3.665,70000,5838
20210622,6,18.1,3.2,24.6,170,206,122,32.376,2.911,100000,5877
20210623,6,17.5,8,24.5,179,154.4,108,29.923,2.803,100000,5449
20210624,6,19.3,7.36,24.5,258.5,157.2,202,29.784,3.218,37000,5567
20210625,6,20.9,1.7,24.6,211.5,108,194.3,29.472,2.815,65000,5273
20210626,6,20.8,4.3,24.5,201,116,162,35.045,3.78,100000,5807
20210627,6,20.9,0,24.6,188,97.5,160,42.427,4.45,220000,5273
20210628,6,20.8,0,24.6,245.5,148,176,36.758,4.073,200000,5434
20210629,6,22,0,24.5,236.5,111,136,34.339,3.082,220000,5364
20210630,6,21.3,0,24.6,194,106,134,33.638,2.986,110000,5602
20210601,6,20,0,21.9,65.4,58.9,202,51.302,5.127,280000,19485
20210602,6,23,0,22.7,58.5,52.4,152,46.45,4.967,250000,20397
20210603,6,20,20.6,21.6,80.9,73.2,160,44.175,4.744,260000,19777
20210604,6,21,0.8,21.2,41.7,36.9,128,31.97,3.409,270000,20865
20210605,6,20,0,21,39.7,35,64,34.384,4.418,270000,22265
20210606,6,22,1.1,21.8,45.6,40.5,410,21.738,1.985,250000,19360
20210607,6,24,0,22.6,95.4,42.5,138,42.112,4.657,280000,19671
20210608,6,24,0,22.9,68.3,61.4,124,34.619,4.665,340000,20100
20210609,6,25,0,23.3,59.1,53,200,56.107,5.209,280000,19319
20210610,6,24,0.3,23.3,73.5,67.2,146,42.686,4.778,260000,17295
20210611,6,21,12.8,22.4,64.2,57.7,262,27.028,4.883,270000,22584
20210612,6,26,0,23.1,112.2,103,210,33.74,4.881,290000,20620
20210613,6,26,0,23.9,96.2,87.3,188,29.986,4.362,280000,20445
20210614,6,26,0,24.5,90.6,82.2,168,31.655,3.947,270000,20099
20210615,6,23,2.4,23.8,72.8,65.6,160,39.291,5.177,280000,19468
20210616,6,21,0.2,22.4,66.6,60,184,41.22,5.413,280000,18805
20210617,6,21,0.1,23.3,60.3,54.1,192,40.631,4.505,270000,18773
20210618,6,21,3,22.4,74.6,68.2,200,42.966,4.997,270000,22033
20210619,6,24,0,23,101.6,101.6,90,41.375,5.666,330000,20186
20210620,6,25,0,23.5,106.6,106.6,90,39.126,4.611,290000,20568
20210621,6,26,0,23.8,97.4,90.2,198,44.185,5.274,270000,18287
20210622,6,22,1.1,24,108,95.7,194,44.517,6.012,270000,18980
20210623,6,22,0,23.1,88.6,78.1,140,43.518,5.797,260000,21192
20210624,6,22,0,23.7,95.8,84.6,286,35.192,3.942,290000,20362
20210625,6,24,0,13.9,50.2,43.5,188,46.709,6.085,270000,20018
20210626,6,21,1.7,23,129.9,117,214,49.561,9.271,290000,19378
20210627,6,24,0,23.7,60.5,52.8,136,34.165,3.988,270000,21103
20210628,6,26,0,24.3,103.6,91.7,172,47.835,4.464,260000,18830
20210629,6,24,0,24.2,133.2,120.1,176,39.397,5.344,270000,20486
20210630,6,24,0.1,24.9,117.7,105.1,164,48.007,5.339,260000,19708
20210601,6,20,0,22.8,77.2,72.5,74,11.947,1.108,190000,15137
20210602,6,23,0,23.9,131.4,125.1,97,16.646,2.046,220000,12470
20210603,6,20,20.6,22.8,135,128.6,64,12.665,1.065,200000,14320
20210604,6,21,0.8,23.8,80.8,75.8,50,12.227,0.736,190000,14330
20210605,6,20,0,22.2,76.6,71.8,90,5.951,0.961,140000,14175
20210606,6,22,1.1,23.4,65.1,60.9,25,4.616,0.082,160000,13676
20210607,6,24,0,24.1,98.4,92.5,80,11.009,1.272,190000,12255
20210608,6,24,0,24.7,83.8,58.7,55,8.809,0.87,200000,13332
20210609,6,25,0,25,84.2,79.6,121,21.076,1.36,160000,13168
20210610,6,24,0.3,25.1,88.3,83.5,86,16.216,1.845,140000,13385
20210611,6,21,12.8,24.1,74.6,201.6,84,20.719,1.037,200000,14549
20210612,6,26,0,25.1,106,99.8,80,5.431,0.926,210000,13088
20210613,6,26,0,25.2,67.2,62.8,64,7.934,0.593,180000,11787
20210614,6,26,0,25.4,91.9,87,148,14.089,2.03,210000,11409
20210615,6,23,2.4,25.1,115,108.9,60,8.303,0.778,200000,12447
20210616,6,21,0.2,23.7,186.9,176,50,16.086,0.646,210000,15366
20210617,6,21,0.1,24.4,133.2,125.8,90,12.228,1.289,180000,13253
20210618,6,21,3,22.1,45.2,41.9,42,14.862,1.05,160000,13001
20210619,6,24,0,23.5,144.3,137.5,54,9.235,0.741,190000,13043
20210620,6,25,0,24.6,80.6,75.6,36,6.636,0.392,160000,10942
20210621,6,26,0,25.2,134.1,127.7,130,16.964,1.796,220000,13992
20210622,6,22,1.1,25.5,132,97.7,108,14.541,2.036,200000,11519
20210623,6,22,0,24.4,188.1,138.6,71,11.22,0.947,210000,11775
20210624,6,22,0,24.6,125.7,92.3,75,13.521,1.248,200000,10910
20210625,6,24,0,25.2,167.4,123.6,50,11.355,1.149,190000,13133
20210626,6,21,1.7,24.3,158.2,116.7,94,8.162,1.03,200000,14035
20210627,6,24,0,24.6,93.8,68.6,70,9.601,0.577,180000,12168
20210628,6,26,0,25.1,120,88.5,124,17.155,1.78,220000,10790
20210629,6,24,0,25.7,158.9,117.3,68,20.414,1.312,210000,12705
20210630,6,24,0.1,24.5,111,81.7,93,19.487,1.244,220000,14210
20210601,6,20,0,22.8,167.1,153.1,304,53.143,5.249,420000,15404
20210602,6,23,0,23.1,233.9,213.2,312,53.986,5.443,420000,11916
20210603,6,20,20.6,22,162.4,148.8,248,48.725,4.747,360000,14407
20210604,6,21,0.8,22.2,99.8,99.8,220,44.586,4.143,280000,16817
20210605,6,20,0,21.3,102,93.8,204,37.335,3.94,340000,13992
20210606,6,22,1.1,22.3,162.6,147.8,264,52.089,5.821,360000,14746
20210607,6,24,0,23.7,175.5,160.1,252,50.824,5.445,340000,10370
20210608,6,24,0,23.8,217.8,140.6,296,46.236,5.018,340000,13230
20210609,6,25,0,24.3,100.8,92.7,284,42.441,5.259,280000,13296
20210610,6,24,0.3,23.9,112.2,102.5,244,43.102,4.871,280000,14268
20210611,6,21,12.8,22.3,155.4,141.7,312,45.042,4.709,380000,15618
20210612,6,26,0,24.3,120,110.2,192,27.483,3.935,340000,12476
20210613,6,26,0,24.2,158.8,144.9,176,43.474,4.772,290000,12430
20210614,6,26,0,23.9,155,141.5,408,49.87,5.769,360000,11936
20210615,6,23,2.4,23.6,188.6,172.6,260,42.091,4.524,280000,15520
20210616,6,21,0.2,23.5,170.6,156.3,288,40.942,4.112,340000,15904
20210617,6,21,0.1,22.8,139.2,127.6,276,46.853,4.815,270000,10998
20210618,6,21,3,22.5,162.1,147.9,252,44.759,5.096,280000,13113
20210619,6,24,0,23.4,118.8,109,204,39.97,3.617,280000,14282
20210620,6,25,0,24.3,143.1,131.1,168,33.506,3.96,280000,12783
20210621,6,26,0,24.9,135.6,124.3,272,47.557,4.937,340000,13898
20210622,6,22,1.1,24.4,222,160.9,200,47.298,4.789,280000,12136
20210623,6,22,0,23,143.7,104.9,264,31.433,3.685,280000,13446
20210624,6,22,0,23.9,264.1,191.8,248,46.012,4.713,290000,15312
20210625,6,24,0,24.5,201.9,147,220,45.314,4.817,280000,13128
20210626,6,21,1.7,23.4,215.4,156.4,204,44.957,5.339,280000,14328
20210627,6,24,0,24,143.4,104.8,236,49.273,4.911,330000,11148
20210628,6,26,0,24.5,133.2,97.5,252,48.266,4.679,290000,11834
20210629,6,24,0,25.1,181.5,131.9,188,50.553,4.561,280000,12590
20210630,6,24,0.1,24.4,169.7,123.4,256,41.986,4.817,320000,13206
20210601,6,24.2,0,20,106.5,59.36,108,30.976,3.245,170000,68211
20210602,6,21.4,0,20.1,109.5,61.35,120,30.773,3.418,150000,73522
20210603,6,19.2,24.4,20,107.4,45.5,124,31.781,3.133,120000,99192
20210604,6,23.4,2.2,14.2,83.7,39.61,112,24.74,2.167,110000,91928
20210605,6,20.2,0,16,91.7,46.2,98,27.167,2.908,100000,81172
20210606,6,20.9,0,17.9,96.14,49.44,98,28.899,2.842,90000,76210
20210607,6,24,0,19.6,104.9,52.62,116,27.674,2.742,100000,73386
20210608,6,24.7,0,20.5,95.6,50.41,126,29.563,4.021,120000,71118
20210609,6,25,0,21.6,101.2,60.68,146,32.874,3.415,140000,73364
20210610,6,23.5,0,22.1,104.9,59.39,146,30.514,3.73,150000,71273
20210611,6,20.9,82.6,21.7,106,47.82,128,23.699,2.116,100000,99103
20210612,6,20.9,73.4,21.5,77.2,34.17,94,21.269,2.239,90000,120215
20210613,6,22.8,0,21.8,70.4,30.51,86,22.984,2.374,90000,98134
20210614,6,23.9,0,17.3,63.8,29.42,78,25.194,2.609,80000,108740
20210615,6,20.4,30,19.8,61,30.35,50,24.293,2.609,80000,116639
